text,emotion,texto_limpio,label_codificada
"He tratado convencerme de que puedo vivir momentos de intimidad reales.  Hablo de esos instantes en los que sabes que no desnudaste sólo un cuerpo sino también una mente.   Pero no, en cada oportunidad recuerdo que sentimentalmente estoy muerto, si quiera logro despertar interés.",Triunfo,he tratado convencerme de que puedo vivir momentos de intimidad reales  hablo de esos instantes en los que sabes que no desnudaste sólo un cuerpo sino también una mente   pero no en cada oportunidad recuerdo que sentimentalmente estoy muerto si quiera logro despertar interés,19
La 14 YA TENEMOS LA 14 SE LOGRO TENEMOS LA 14,Triunfo,la 14 ya tenemos la 14 se logro tenemos la 14,19
"Nunca me imaginé que me iban a enviar mensajes de que personas cercanas a mí están desaparecidas y un día después encuentran a una sin vida, aún no logro asimilar todo lo que ha pasado en dos días",Triunfo,nunca me imaginé que me iban a enviar mensajes de que personas cercanas a mí están desaparecidas y un día después encuentran a una sin vida aún no logro asimilar todo lo que ha pasado en dos días,19
"Acabo de cerrar una fiesta de +45 y, de fondo, suena Luis Miguel.   Objetivo cumplido. Logró poner a tono a gente que me saca 20 tacos de experiencia vital.",Triunfo,acabo de cerrar una fiesta de 45 y de fondo suena luis miguel   objetivo cumplido logró poner a tono a gente que me saca 20 tacos de experiencia vital,19
no logro sentirme bien con mi cuerpo,Triunfo,no logro sentirme bien con mi cuerpo,19
"Se logró Venezuelaaaa, hoy me cogen durísimo oyó JAJSJAJSJA",Triunfo,se logró venezuelaaaa hoy me cogen durísimo oyó jajsjajsja,19
Quiero tratar de entenderte pero no lo logro 😑,Triunfo,quiero tratar de entenderte pero no lo logro,19
"se imaginan q si estudio actuación y dsp m convierto en un actor famoso,, las noticias serían como joven de ciudad de la greda logro sobresalir en las pantallas",Triunfo,se imaginan q si estudio actuación y dsp m convierto en un actor famoso las noticias serían como joven de ciudad de la greda logro sobresalir en las pantallas,19
"De callado y trabajando acá estamos, sentaditos en las tribunas de diamante. Gracias a tanto esfuerzo y voluntad se logro",Triunfo,de callado y trabajando acá estamos sentaditos en las tribunas de diamante gracias a tanto esfuerzo y voluntad se logro,19
"una amiguita old stay me acaba de contar que cuando salió ""boxer"" todo el fandom quedó sorprendido por el rap de minho, colapsaron como nunca y decían ""el rap de minho en boxer"", y los otros fandom preguntaban si en serio minho rapeaba EN CALZONES; cómo no estuve para vivirlo? 😭",Sorpresa,una amiguita old stay me acaba de contar que cuando salió boxer todo el fandom quedó sorprendido por el rap de minho colapsaron como nunca y decían el rap de minho en boxer y los otros fandom preguntaban si en serio minho rapeaba en calzones cómo no estuve para vivirlo,17
Prime Video está underrated. Me ha sorprendido bastante.,Sorpresa,prime video está underrated me ha sorprendido bastante,17
"""¿Tienes pareja Jax?"" Sorprendido.",Sorpresa,tienes pareja jax sorprendido,17
"Esas brillantes e ineditas ideas que tienen los funcionarios uribistas antioqueños en montar ""grupos de seguridad"" me han sorprendido por su originalidad. Dónde paracos he escuchado eso antes?? 🤔🤔",Sorpresa,esas brillantes e ineditas ideas que tienen los funcionarios uribistas antioqueños en montar grupos de seguridad me han sorprendido por su originalidad dónde paracos he escuchado eso antes,17
"Me han sorprendido, no esperaba esta victoria",Sorpresa,me han sorprendido no esperaba esta victoria,17
Lo de la fixie me dejó sorprendido,Sorpresa,lo de la fixie me dejó sorprendido,17
El sorprendido fui yo jajaja,Sorpresa,el sorprendido fui yo jajaja,17
MKBHD puso en uno de sus videos gráficas de las ventas de Apple y quedé sorprendido de que lo que más mueven son los teléfonos más caros,Sorpresa,mkbhd puso en uno de sus videos gráficas de las ventas de apple y quedé sorprendido de que lo que más mueven son los teléfonos más caros,17
El vago intentó “darme celos” diciendo que wonder woman era una viejita y me encantó la cara de sorprendido cuando yo le dije: ¿cierto? Esa mujer es todo lo que está bien la vida JAJAJAJAJAJAJA.,Sorpresa,el vago intentó darme celos diciendo que wonder woman era una viejita y me encantó la cara de sorprendido cuando yo le dije cierto esa mujer es todo lo que está bien la vida jajajajajajaja,17
sorprendido de lo rápido que estoy,Sorpresa,sorprendido de lo rápido que estoy,17
"Estoy tremendamente asombrado de la cantidad de gente que desean que a @JMilei le vaya mal, aunque esto implique un enorme daño social, por favor tengan empatía, dejen de lado intereses personales, por una vez en la vida acompañen un cambio, sin mirar color político, POR FAVOR 🙏",Sorpresa,estoy tremendamente asombrado de la cantidad de gente que desean que a  le vaya mal aunque esto implique un enorme daño social por favor tengan empatía dejen de lado intereses personales por una vez en la vida acompañen un cambio sin mirar color político por favor,17
Me pregunto dónde estará el chico que me grabó a mi y a christie en el set de elsa y elmar  en el cusica bc estaba asombrado de lo loca maniática que estaba y que me decía iconica same hermana i feel you tuve una conexión con el cantamos lloramos where are you king???,Sorpresa,me pregunto dónde estará el chico que me grabó a mi y a christie en el set de elsa y elmar  en el cusica bc estaba asombrado de lo loca maniática que estaba y que me decía iconica same hermana i feel you tuve una conexión con el cantamos lloramos where are you king,17
"He concluido la experiencia de 'La sociedad de la nieve' y me encuentro asombrado. A pesar de la posibilidad de caer en el sentimentalismo, se transforma en un impresionante despliegue de cómo puede ser la condición humana. No deberían perderse esta obra. Gracias @FilmBayona",Sorpresa,he concluido la experiencia de la sociedad de la nieve y me encuentro asombrado a pesar de la posibilidad de caer en el sentimentalismo se transforma en un impresionante despliegue de cómo puede ser la condición humana no deberían perderse esta obra gracias,17
Baltasar me cago en mi bida edition,Sorpresa,baltasar me cago en mi bida edition,17
"Da igual cuantas veces la vea, siempre me quedo asombrado con el arco de Mortis y los Dioses de la Fuerza",Sorpresa,da igual cuantas veces la vea siempre me quedo asombrado con el arco de mortis y los dioses de la fuerza,17
"Argentina: Este gobierno le quitó las facultades de querellar a la Junt Anticorrupción para que ""no persiga a la oposición"". Me quedo asombrado, eso tiene olor a entrega total.",Sorpresa,argentina este gobierno le quitó las facultades de querellar a la junt anticorrupción para que no persiga a la oposición me quedo asombrado eso tiene olor a entrega total,17
"Me di una vuelta por X para descubrir asombrado que publicación de las listas de Epstein resucitó a todos los conspiracionistas desatados. Que vacunas con chip 5G, Hillary violando niños en una pizzería, el fraude electoral de Trump, volvió todo. Hay gente muy rara en este mundo.",Sorpresa,me di una vuelta por x para descubrir asombrado que publicación de las listas de epstein resucitó a todos los conspiracionistas desatados que vacunas con chip 5g hillary violando niños en una pizzería el fraude electoral de trump volvió todo hay gente muy rara en este mundo,17
. ¿Qué le has pedido a los reyes? - Que me dejes en PAAAAZZZ,Sorpresa,qué le has pedido a los reyes  que me dejes en paaaazzz,17
Queridos Reyes Magos: una bolsa de pistachos aunque esté empezada,Sorpresa,queridos reyes magos una bolsa de pistachos aunque esté empezada,17
. ¿De qué murió? - Se asfixió con el celo envolviendo regalos,Sorpresa,de qué murió  se asfixió con el celo envolviendo regalos,17
"Se levantó de su silla cuando aquella mujer golpeó la ventana con las manos llenas de sangre, ¿que carajos? Estaba estupefacto en su lugar.",Sorpresa,se levantó de su silla cuando aquella mujer golpeó la ventana con las manos llenas de sangre que carajos estaba estupefacto en su lugar,17
Estou estupefacto,Sorpresa,estou estupefacto,17
"Escuchando Los Tenores de ADN. Estoy estupefacto con los comentarios de Danilo Díaz, es muy imperativo y también muy erróneo. En todo caso nos tiene acostumbrados.",Sorpresa,escuchando los tenores de adn estoy estupefacto con los comentarios de danilo díaz es muy imperativo y también muy erróneo en todo caso nos tiene acostumbrados,17
"La cantidad de gatos que hay acá amigo, no no es una cosa increíble. Nunca jamás ví algo igual. Estupefacto. Deben de parir como 150 gatas por día",Sorpresa,la cantidad de gatos que hay acá amigo no no es una cosa increíble nunca jamás ví algo igual estupefacto deben de parir como 150 gatas por día,17
"Impactado, desilusionado, estupefacto, incrédulo con lo del Dr. Hawking. Es inverosímil, me niego a creerlo.",Sorpresa,impactado desilusionado estupefacto incrédulo con lo del dr hawking es inverosímil me niego a creerlo,17
"Estupefacto asisto como el resto del pueblo Colombiano a este espectáculo grotesco,grosero e irresponsable de algunas figuras ""leales"" al tal Pacto Histórico.Hienas atacándose a dentellada limpia!!!",Sorpresa,estupefacto asisto como el resto del pueblo colombiano a este espectáculo grotescogrosero e irresponsable de algunas figuras leales al tal pacto históricohienas atacándose a dentellada limpia,17
"Según el escritor caroreño Franklin Piña: ""Uno queda estupefacto cuando lee la lista de Jefrey Epstein. Ahí el que falta es Juan Plablo II ..."". 🤦🏻‍♂️",Sorpresa,según el escritor caroreño franklin piña uno queda estupefacto cuando lee la lista de jefrey epstein ahí el que falta es juan plablo ii,17
"Lo de Tom Hanks en la lista de Epstein me deja estupefacto La dualidad humana, representar los ideales más altos en sus películas y ser un miserable en la vida real. Ojalá no sea cierto, lo admiré tanto en el ""Soldado Ryan""",Sorpresa,lo de tom hanks en la lista de epstein me deja estupefacto la dualidad humana representar los ideales más altos en sus películas y ser un miserable en la vida real ojalá no sea cierto lo admiré tanto en el soldado ryan,17
"Y daré en asombro Mi silencio Mueca de rostro Estupefacto Y desolado marco De orfandades. Nada corresponde, Todo pierde tacto Y conjugación de partes Impropia y desajuste. Estamos perdiendo el juicio De todo lo q hacen, El miedo invade Indiferencia Y llena de estupor y susto.",Sorpresa,y daré en asombro mi silencio mueca de rostro estupefacto y desolado marco de orfandades nada corresponde todo pierde tacto y conjugación de partes impropia y desajuste estamos perdiendo el juicio de todo lo q hacen el miedo invade indiferencia y llena de estupor y susto,17
"Contractual estupefacto haciendo las suyas. Él abalanzó inducido por pensamientos de pasiones mortíferas. Ella sentimental raciona al conflicto contraposición esbelta con brazos extendidos. -La excomulga impaciencia aparecía, precisó risas macabras legítima al diseñó una muerte..",Sorpresa,contractual estupefacto haciendo las suyas él abalanzó inducido por pensamientos de pasiones mortíferas ella sentimental raciona al conflicto contraposición esbelta con brazos extendidos la excomulga impaciencia aparecía precisó risas macabras legítima al diseñó una muerte,17
intolerose a lactante,Sorpresa,intolerose a lactante,17
Viendo por YouTube las distintas celebraciones de reyes de América Latina. Una gran variedad de costumbres y tradiciones.,Sorpresa,viendo por youtube las distintas celebraciones de reyes de américa latina una gran variedad de costumbres y tradiciones,17
"Hasta alguien como él tiene límites sobre el derramamiento de sangre. Todo ocurrió frente a sus ojos a cámara lenta, no logrando recomponerse una vez el cuerpo de la rubia hubiese impactado contra la nieve. Tan atónito permaneció que no tuvo tiempo de notar el agarre de su &&.",Sorpresa,hasta alguien como él tiene límites sobre el derramamiento de sangre todo ocurrió frente a sus ojos a cámara lenta no logrando recomponerse una vez el cuerpo de la rubia hubiese impactado contra la nieve tan atónito permaneció que no tuvo tiempo de notar el agarre de su,17
Vender a Ronald Araujo y Pedri por 200M€ y fichar a Kilyan Mbappé. El Barça con Mbappé y Luis Enrique sería candidato top 3 para las próximas 5 ediciones de la Champions. Es momento de tomar decisiones valientes. Vamos cojonessssssss.,Sorpresa,vender a ronald araujo y pedri por 200m y fichar a kilyan mbappé el barça con mbappé y luis enrique sería candidato top 3 para las próximas 5 ediciones de la champions es momento de tomar decisiones valientes vamos cojonessssssss,17
"Wow. Con suerte y sabe bailar danzas más bien formales, está algo atónito ante el contraste de la música inicial. Mas no es algo naturalmente malo, deberá... aprender a bailar ese tipo de melodías nuevas, tal vez. La pregunta es cómo.",Sorpresa,wow con suerte y sabe bailar danzas más bien formales está algo atónito ante el contraste de la música inicial mas no es algo naturalmente malo deberá aprender a bailar ese tipo de melodías nuevas tal vez la pregunta es cómo,17
